CustomerID,Recency,Frequency,Monetary_Value,Quantity_Avg,Quantity_Total,AOV,90P_Days_Between_Purchase,50P_Days_Between_Purchase,Churn_Risk
14525,11,9,4036.2099999999964,8.487972508591065,2470,448.46777777777737,66.6,34.0,low
14527,4,53,7713.899999999961,2.148796498905908,1964,145.5452830188672,9.0,6.0,low
14529,52,3,617.2199999999999,1.519650655021834,348,205.73999999999998,29.0,17.0,high
14530,17,6,2759.7000000000016,5.569444444444445,1203,459.9500000000003,72.0,45.5,low
14532,228,4,928.3999999999996,4.4375,284,232.0999999999999,45.7,32.5,high
14533,16,7,1597.2800000000002,27.951612903225808,1733,228.18285714285716,117.00000000000007,20.0,low
14534,9,17,4273.989999999999,3.7992047713717696,1911,251.41117647058817,31.200000000000003,15.0,low
14535,52,3,2853.910000000005,5.390909090909091,1779,951.303333333335,110.2,67.0,low
14538,56,2,384.6499999999999,8.157894736842104,155,192.32499999999996,171.9,95.5,low
14539,7,2,537.48,13.375,428,268.74,25.2,14.0,low
14540,1,3,990.29,5.5394736842105265,421,330.09666666666664,199.4,65.0,low
14541,50,8,1473.81,5.828828828828829,647,184.22625,64.19999999999999,28.0,medium
14543,20,16,3651.7800000000007,9.55072463768116,659,228.23625000000004,43.5,20.0,low
14544,16,2,1877.1400000000003,12.692982456140351,1447,938.5700000000002,303.3,168.5,low
14546,32,4,2056.2700000000027,3.3190184049079754,1082,514.0675000000007,100.60000000000002,41.0,low
14547,4,6,3456.17,6.840236686390533,2312,576.0283333333333,14.0,5.0,low
14548,142,2,472.00000000000006,40.0,160,236.00000000000003,150.3,83.5,medium
14550,2,2,769.52,8.208333333333334,394,384.76,29.7,16.5,low
14551,10,2,185.73000000000002,10.6,106,92.86500000000001,166.5,92.5,low
14553,11,5,703.7399999999999,4.3628318584070795,493,140.748,159.0,13.0,low
14554,2,4,2347.5600000000018,6.601851851851852,1426,586.8900000000004,22.100000000000005,6.0,low
14555,49,2,319.90000000000003,6.190476190476191,130,159.95000000000002,219.6,122.0,low
14560,8,21,2172.820000000001,12.986301369863014,948,103.4676190476191,34.0,11.0,low
14561,67,3,1065.8000000000004,14.347826086956522,990,355.2666666666668,73.2,22.0,medium
14562,3,16,4673.780000000002,4.317380352644836,1714,292.1112500000001,41.5,11.5,low
14565,87,4,2941.310000000002,12.39516129032258,1537,735.3275000000006,136.10000000000002,54.5,medium
14567,48,2,1606.8000000000006,12.484848484848484,412,803.4000000000003,65.7,36.5,medium
14570,272,2,217.2099999999999,3.357142857142857,94,108.60499999999995,0.0,0.0,high
14572,32,6,2559.5600000000013,4.93609022556391,1313,426.59333333333353,88.0,45.5,low
14573,171,9,1623.400000000001,2.3148936170212764,544,180.37777777777788,52.00000000000001,11.0,high
14577,4,4,863.6500000000011,2.869918699186992,353,215.91250000000028,144.7,99.5,low
14583,136,4,783.0900000000003,2.4869565217391303,572,195.77250000000006,20.7,19.5,high
14584,160,4,1007.0999999999995,3.83,383,251.77499999999986,13.7,6.5,high
14587,10,9,1596.690000000001,1.9869451697127938,761,177.4100000000001,60.200000000000024,19.0,low
14591,7,4,1424.4000000000005,6.340101522842639,1249,356.10000000000014,137.90000000000003,0.0,medium
14592,27,3,565.2099999999998,2.5304878048780486,415,188.40333333333328,18.200000000000003,7.0,high
14593,13,3,617.7900000000002,2.1842105263157894,332,205.93000000000006,141.6,0.0,medium
14595,11,6,1733.75,9.588235294117647,978,288.9583333333333,129.0,14.0,low
14597,3,2,910.1500000000001,10.272727272727273,565,455.07500000000005,162.0,90.0,low
14606,1,88,11104.210000000032,2.2438366718027734,5825,126.1842045454549,6.0,3.0,low
14607,7,12,9557.380000000001,42.94871794871795,3350,796.4483333333334,16.300000000000004,0.0,medium
14608,20,3,1464.8,22.285714285714285,312,488.26666666666665,232.0,56.0,low
14609,64,4,45.12,48.0,192,11.28,103.60000000000001,52.0,medium
14616,234,3,486.08000000000004,34.666666666666664,104,162.02666666666667,39.2,32.0,high
14618,1,3,563.8,16.5,264,187.9333333333333,261.0,1.0,low
14620,197,2,396.6,8.23076923076923,214,198.3,70.2,39.0,high
14621,22,4,1470.75,9.723684210526315,739,367.6875,157.5,78.0,low
14623,24,5,887.2299999999999,3.0601503759398496,407,177.44599999999997,71.2,48.0,low
14624,49,2,225.84999999999997,12.461538461538462,162,112.92499999999998,0.9,0.5,high
14625,188,2,900.1,6.320754716981132,335,450.05,147.6,82.0,high
14626,15,4,2766.3199999999997,11.30327868852459,1379,691.5799999999999,94.4,49.0,low
14628,83,2,665.1100000000001,11.333333333333334,272,332.55500000000006,135.9,75.5,medium
14631,42,3,982.9799999999999,14.585365853658537,598,327.65999999999997,159.8,63.0,low
14636,28,2,624.2100000000002,8.607142857142858,241,312.1050000000001,208.8,116.0,low
14639,44,6,2916.320000000002,8.319767441860465,1431,486.0533333333337,120.0,34.0,medium
14640,16,6,2113.029999999999,8.358490566037736,886,352.17166666666645,62.5,28.0,low
14643,162,2,1065.7299999999998,26.29032258064516,815,532.8649999999999,168.3,93.5,medium
14644,59,2,849.86,9.923076923076923,258,424.93,207.0,115.0,low
14645,148,2,555.8,12.7,381,277.9,106.2,59.0,high
14646,8,69,151922.0100000001,38.37082066869301,75744,2201.768260869567,14.600000000000009,1.0,medium
14649,64,3,897.4000000000001,4.90990990990991,545,299.1333333333334,112.0,0.0,medium
14651,59,2,637.4099999999999,3.372549019607843,344,318.7049999999999,128.70000000000002,71.5,low
14653,1,6,1542.4500000000005,3.815,763,257.0750000000001,124.00000000000009,7.0,low
14655,14,3,1441.4300000000003,21.17948717948718,826,480.47666666666674,130.4,48.0,low
14656,161,2,279.7699999999999,1.5,120,139.88499999999996,102.60000000000001,57.0,high
14657,9,4,836.2,3.6984126984126986,466,209.05,134.0,85.5,low
14659,27,8,2370.190000000001,4.8652173913043475,1119,296.2737500000001,52.3,37.0,low
14660,78,2,291.97999999999996,7.6,228,145.98999999999998,12.6,7.0,high
14662,20,4,768.0700000000004,3.5833333333333335,602,192.0175000000001,155.8,40.5,low
14664,11,2,632.69,4.707070707070707,466,316.345,11.700000000000001,6.5,medium
14665,52,5,1815.3300000000002,8.222222222222221,740,363.06600000000003,135.40000000000003,14.0,medium
14667,2,25,9148.820000000003,9.124125874125873,5219,365.95280000000014,34.0,10.0,low
14669,233,3,1215.3400000000004,4.5588235294117645,775,405.11333333333346,72.0,0.0,high
14670,272,2,402.2900000000001,2.553030303030303,337,201.14500000000004,0.0,0.0,high
14672,226,2,751.18,7.442622950819672,454,375.59,90.9,50.5,high
14673,1,4,1362.4299999999994,13.338983050847459,787,340.60749999999985,234.50000000000006,13.5,low
14676,23,6,2140.36,36.38095238095238,1528,356.7266666666667,70.5,53.0,low
14680,17,16,20851.720000000023,31.56201550387597,8143,1303.2325000000014,38.5,20.5,low
14681,63,3,556.95,10.857142857142858,76,185.65,112.0,0.0,medium
14682,179,2,52.0,40.0,80,26.0,11.700000000000001,6.5,high
14684,17,5,1228.4500000000012,2.026128266033254,853,245.69000000000023,141.4,41.0,low
14688,31,19,5076.800000000001,11.360714285714286,3181,267.20000000000005,36.0,14.0,medium
14690,36,2,371.7,3.4,170,185.85,96.3,53.5,low
14691,22,5,2240.4099999999994,9.95774647887324,707,448.0819999999999,85.60000000000001,25.0,low
14692,129,4,587.47,3.8970588235294117,265,146.8675,87.10000000000001,43.0,high
14696,63,6,1856.3700000000001,13.081818181818182,1439,309.39500000000004,75.0,51.0,medium
14697,210,2,188.60999999999996,8.227272727272727,181,94.30499999999998,0.0,0.0,high
14698,7,4,1085.6500000000008,3.1280487804878048,513,271.4125000000002,17.700000000000003,6.5,medium
14700,24,3,2199.4399999999996,11.460869565217392,1318,733.1466666666665,135.2,48.0,low
14701,2,9,2220.55,2.782089552238806,932,246.7277777777778,91.60000000000002,18.0,low
14702,10,15,2890.6600000000003,4.292763157894737,1305,192.7106666666667,38.0,13.0,low
14704,11,7,1503.8100000000004,2.6067961165048543,1074,214.83000000000007,46.60000000000001,24.0,low
14708,146,2,667.66,19.0,266,333.83,192.6,107.0,medium
14709,7,13,4958.190000000007,12.673469387755102,2484,381.3992307692313,40.8,22.0,low
14710,6,4,605.1300000000002,2.7194244604316546,378,151.28250000000006,19.4,11.5,low
14711,2,11,2232.440000000002,2.5938375350140057,926,202.94909090909107,52.0,16.0,low
14712,21,3,991.3699999999999,12.6,315,330.45666666666665,43.4,37.0,low
14713,1,11,2709.0299999999984,4.76401179941003,1615,246.2754545454544,59.0,31.0,low
14715,16,4,853.35,6.52112676056338,463,213.3375,163.10000000000002,51.0,low
14716,35,2,299.4399999999999,9.672727272727272,532,149.71999999999994,94.5,52.5,low
14719,2,4,1195.3100000000015,4.256830601092896,779,298.8275000000004,103.30000000000001,59.5,low
14720,81,2,400.63000000000005,6.681818181818182,147,200.31500000000003,33.300000000000004,18.5,high
14723,2,6,1177.0299999999997,2.5018050541516246,693,196.17166666666662,171.5,8.0,low
14730,57,7,1729.2900000000038,2.2046511627906975,948,247.04142857142912,62.5,32.5,medium
14731,39,3,376.5399999999999,5.688888888888889,256,125.5133333333333,127.60000000000001,6.0,medium
14732,22,7,2187.4299999999994,9.364341085271318,1208,312.4899999999999,59.0,55.0,low
14733,8,12,10381.81,18.0,3636,865.1508333333333,62.70000000000001,23.5,low
14735,3,30,5538.910000000003,11.418079096045197,2021,184.63033333333343,35.800000000000004,6.5,low
14737,120,2,1140.65,20.066666666666666,301,570.325,201.6,112.0,medium
14738,34,7,1299.3999999999999,11.12962962962963,601,185.6285714285714,71.0,29.0,medium
14739,11,6,2805.96,30.14814814814815,1628,467.66,121.5,37.0,low
14740,188,3,1395.2599999999993,8.258426966292134,735,465.0866666666664,52.0,28.0,high
14741,3,6,1341.9400000000005,12.627118644067796,745,223.65666666666675,128.0,46.0,low
14744,8,7,931.3999999999999,17.96153846153846,467,133.05714285714285,122.40000000000006,14.0,low
14745,104,5,1206.3400000000001,14.347826086956522,990,241.26800000000003,77.2,28.0,high
14748,20,5,1411.3199999999995,13.157303370786517,1171,282.2639999999999,131.2,88.0,low
14754,36,2,637.8000000000001,11.853658536585366,486,318.90000000000003,225.0,125.0,low
14755,1,11,4974.279999999999,9.442553191489361,2219,452.2072727272726,39.0,33.0,low
14758,136,4,1440.4099999999996,5.901408450704225,419,360.1024999999999,52.2,26.5,high
14759,104,2,861.2499999999998,4.75,247,430.6249999999999,107.10000000000001,59.5,medium
14761,50,2,257.7,10.727272727272727,118,128.85,248.4,138.0,low
14765,20,3,253.26999999999998,3.41025641025641,133,84.42333333333333,79.0,63.0,low
14766,72,5,2010.6,10.517543859649123,1199,402.12,100.2,45.0,medium
14768,9,2,207.00000000000003,10.4,52,103.50000000000001,98.10000000000001,54.5,low
14769,74,7,10226.420000000002,6.688262910798122,7123,1460.917142857143,60.6,32.5,high
14770,224,2,863.5199999999998,9.423076923076923,490,431.7599999999999,81.0,45.0,high
14775,50,3,978.5400000000001,18.766666666666666,1126,326.18,203.0,79.0,low
14776,43,11,2508.059999999999,25.965811965811966,3038,228.00545454545446,53.0,15.0,medium
14778,119,2,756.06,8.742857142857142,306,378.03,162.9,90.5,medium
14779,272,3,313.3599999999999,2.048780487804878,84,104.4533333333333,33.800000000000004,1.0,high
14780,46,2,443.22999999999996,11.481481481481481,310,221.61499999999998,21.6,12.0,high
14784,18,2,262.54,15.8,237,131.27,267.3,148.5,low
14785,2,2,77.4,28.0,84,38.7,3.6,2.0,low
14790,8,4,745.0600000000001,15.195652173913043,699,186.26500000000001,120.80000000000001,50.5,low
14794,1,6,1087.9,7.686567164179104,515,181.3166666666667,122.0,35.0,low
14796,14,16,7642.679999999982,5.3745247148288975,5654,477.6674999999989,39.5,20.0,low
14798,44,3,173.74,12.5,150,57.913333333333334,150.2,91.0,low
14800,39,12,4323.959999999998,9.150649350649351,3523,360.32999999999987,51.7,28.5,medium
14803,154,3,921.1800000000003,8.409090909090908,370,307.0600000000001,93.60000000000001,16.0,high
14805,7,4,555.0399999999998,2.4468085106382977,115,138.75999999999996,191.90000000000003,18.5,low
14808,31,8,2418.589999999999,8.557446808510639,2011,302.32374999999985,45.199999999999996,6.5,medium
14810,32,11,2086.8099999999986,3.984313725490196,1016,189.70999999999987,52.0,27.0,medium
14813,361,2,154.55999999999997,2.2333333333333334,67,77.27999999999999,0.0,0.0,high
14815,28,2,762.18,13.584905660377359,720,381.09,27.900000000000002,15.5,high
14817,192,2,996.8399999999998,10.704918032786885,653,498.4199999999999,68.4,38.0,high
14818,65,3,622.6,6.25,300,207.53333333333333,92.8,84.0,low
14819,56,2,271.06999999999994,8.384615384615385,109,135.53499999999997,114.3,63.5,low
14820,13,4,507.2900000000001,8.724137931034482,253,126.82250000000002,80.20000000000002,26.5,low
14823,172,3,320.9299999999999,1.2571428571428571,88,106.97666666666663,10.4,0.0,high
14824,2,4,1054.8500000000001,17.0,493,263.71250000000003,33.900000000000006,20.0,low
14825,7,11,2125.019999999998,7.930434782608696,912,193.1836363636362,61.0,35.0,low
14828,188,3,1531.0400000000002,39.05882352941177,664,510.34666666666675,77.0,57.0,high
14829,21,4,729.6699999999998,10.761904761904763,452,182.41749999999996,169.7,83.0,low
14834,9,6,1726.52,10.597014925373134,710,287.75333333333333,83.5,24.0,low
14836,2,3,102.44999999999999,7.5,45,34.15,14.8,2.0,low
14837,81,4,1604.620000000001,12.74074074074074,1376,401.15500000000026,52.900000000000006,24.5,high
14841,45,6,3395.18,12.53623188405797,1730,565.8633333333333,107.0,42.0,medium
14842,35,4,2555.9599999999996,8.041379310344828,1166,638.9899999999999,110.0,73.5,low
14844,55,4,2681.269999999999,11.73076923076923,1525,670.3174999999998,62.5,56.0,low
14849,13,25,7938.809999999996,14.417525773195877,5594,317.5523999999998,36.800000000000004,14.0,low
14851,15,2,511.34999999999985,11.607142857142858,325,255.67499999999993,208.8,116.0,low
14852,50,6,2827.0399999999977,12.216783216783217,1747,471.17333333333295,59.0,37.0,medium
14853,16,2,525.4,9.11111111111111,82,262.7,168.3,93.5,low
14854,70,7,2754.770000000001,14.236220472440944,1808,393.5385714285716,55.8,24.0,high
14855,111,2,642.35,13.25,265,321.175,13.5,7.5,high
14856,28,3,1290.5000000000002,10.818181818181818,714,430.16666666666674,16.0,0.0,high
14857,51,2,1169.1699999999998,7.733333333333333,464,584.5849999999999,79.2,44.0,medium
14859,4,4,1339.239999999999,11.568965517241379,671,334.8099999999998,106.20000000000002,33.5,low
14862,17,2,839.1200000000001,15.0,720,419.56000000000006,109.8,61.0,low
14866,2,11,9852.880000000005,33.86734693877551,3319,895.716363636364,35.0,8.0,low
14867,177,3,778.1399999999999,9.11111111111111,328,259.37999999999994,100.2,33.0,high
14868,13,7,2557.050000000001,9.618320610687023,1260,365.2928571428573,57.20000000000001,38.0,low
14871,170,3,357.24999999999983,1.8387096774193548,114,119.08333333333327,99.2,76.0,high
14875,99,2,1373.4699999999998,10.851063829787234,510,686.7349999999999,139.5,77.5,medium
14878,4,9,1508.9300000000007,6.467741935483871,802,167.65888888888898,70.2,35.0,low
14880,69,3,703.6900000000002,7.9361702127659575,373,234.5633333333334,107.0,103.0,low
14882,18,2,601.7,14.363636363636363,158,300.85,6.3,3.5,high
14883,10,6,761.5900000000001,14.90566037735849,790,126.93166666666669,72.80000000000001,33.0,low
14891,139,2,509.98,15.303030303030303,505,254.99,35.1,19.5,high
14893,1,2,1219.6100000000004,10.616438356164384,775,609.8050000000002,1.8,1.0,low
14895,21,17,10049.550000000003,9.327433628318584,4216,591.1500000000002,41.6,6.0,medium
14896,196,2,459.83,6.488372093023256,279,229.915,144.0,80.0,high
14897,44,3,744.62,8.702702702702704,322,248.20666666666668,173.4,35.0,medium
14898,15,6,1140.8500000000004,5.896551724137931,684,190.14166666666674,108.5,53.0,low
14901,3,9,1402.0300000000004,6.885416666666667,661,155.78111111111116,80.40000000000003,14.0,low
14903,13,5,2753.7900000000004,4.326760563380281,1536,550.758,91.80000000000001,46.0,low
14905,149,2,654.5500000000001,16.88235294117647,287,327.27500000000003,68.4,38.0,high
14907,20,6,3017.8799999999983,9.881944444444445,1423,502.97999999999973,141.0,27.5,low
14910,17,3,323.55,7.181818181818182,158,107.85000000000001,19.6,6.0,medium
14911,1,189,121737.66999999982,12.402806751374928,65400,644.1146560846552,4.0,0.0,medium
14912,8,2,624.01,24.25925925925926,655,312.005,206.1,114.5,low
14913,27,4,1515.9000000000003,18.379310344827587,1599,378.9750000000001,129.9,87.5,low
14915,83,2,305.78,9.333333333333334,112,152.89,167.4,93.0,low
14916,62,4,1515.7799999999997,14.597402597402597,1124,378.94499999999994,138.3,38.5,medium
14918,107,2,1687.7899999999997,15.0,675,843.8949999999999,34.2,19.0,high
14920,204,2,972.7499999999999,8.929824561403509,509,486.37499999999994,0.0,0.0,high
14921,22,2,1274.3900000000003,12.217948717948717,953,637.1950000000002,153.9,85.5,low
14930,100,3,2341.9100000000008,9.109375,1166,780.6366666666669,132.0,0.0,medium
14931,14,3,672.28,10.727272727272727,354,224.09333333333333,143.0,51.0,low
14934,73,2,1834.5900000000008,11.425287356321839,994,917.2950000000004,180.0,100.0,low
14936,25,8,8077.869999999997,11.222527472527473,4085,1009.7337499999996,76.19999999999999,16.0,medium
14937,48,3,1748.4000000000005,13.529411764705882,460,582.8000000000002,58.400000000000006,0.0,medium
14944,21,12,6008.3700000000035,16.53529411764706,2811,500.6975000000003,50.0,17.0,medium
14947,64,2,288.32000000000005,12.785714285714286,179,144.16000000000003,52.2,29.0,high
14948,15,6,1101.9699999999996,10.682539682539682,673,183.6616666666666,64.5,27.0,low
14952,51,11,8230.890000000001,20.1231884057971,2777,748.2627272727274,78.0,12.0,medium
14958,139,3,473.63,3.0714285714285716,129,157.87666666666667,55.400000000000006,37.0,high
14959,55,4,691.2199999999999,8.372881355932204,494,172.80499999999998,97.5,62.5,low
14961,2,9,6894.410000000002,10.884615384615385,3396,766.0455555555558,71.4,50.0,low
14963,1,5,1393.7000000000014,5.151515151515151,1020,278.7400000000003,84.60000000000001,14.0,low
14965,88,2,586.6399999999999,4.397590361445783,365,293.31999999999994,0.0,0.0,high
14970,60,4,1821.8600000000001,7.352941176470588,250,455.46500000000003,100.9,66.0,low
14971,27,3,1101.1699999999994,4.025,644,367.05666666666644,6.4,0.0,high
14973,99,3,613.95,11.53125,369,204.65,78.0,26.0,high
14976,49,6,768.4699999999997,3.3142857142857145,232,128.0783333333333,86.5,47.5,medium
14978,64,5,1926.4100000000035,2.4305555555555554,525,385.2820000000007,119.00000000000001,27.0,medium
14984,11,2,211.81999999999994,1.4634146341463414,60,105.90999999999997,144.9,80.5,low
14985,190,2,288.6299999999999,2.9885057471264367,260,144.31499999999994,143.1,79.5,high
14987,7,2,377.6,32.0,128,188.8,314.1,174.5,low
14995,30,2,230.29000000000002,1.6885245901639345,103,115.14500000000001,216.9,120.5,low
14997,38,3,488.35999999999996,35.69230769230769,928,162.78666666666666,79.4,41.0,low
